Title,URL/DOI,Abstract,screening_result,screening_result_reason
"Performance, Efficiency, and Target Setting for Bank Branches: Time Series With Automated Machine Learning",https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10004502,"Setting targets for the bank branches and distribution of annual targets to the branches and portfolio managers, quarterly, is a crucial process for decision making and strategic planning in the banking industry. Performance of the bank branches and portfolio managers are also evaluated by the quarterly divided targets to the branches and portfolio managers. In this study, the focus is on performance prediction by using state-of-art machine learning algorithms. A novel automated machine learning approach with combined algorithm selection and hyperparameter optimization is also applied for each of the branches since all the branches might have different customer segmentation and behavior. Moreover, the postconditions are executed to finalize the target calculation and distribution over the performance predictions. The study shows the success of the methodology with a successful application of 98% accuracy in the prediction and majority of branch target calculations. An end-to-end solution found to the seasonality and periodicity problem, which is the biggest problem faced by branches while achieving their goals. Also, the novel approach increases the success of branch targets by 10% in overall. The most significant innovation this study provides to the literature and practitioners is that, unlike classical studies, it solves the seasonality and periodicity problem through multiple time series modeling. The target setting procedure was employed by the largest financial institution in Turkey, Ziraat Bank, to evaluate the operating performance of its branches. The empirical study demonstrates the applicability of the proposed model in the banking sector. The outputs of the study are implemented in real life for all retail branches of Ziraat Bank. In addition, the study awarded the most innovative use of AI/ML, the most innovative project for in-house implementation related to the innovative aspect of the work, by the Global FinTech Innovation Awards 2022.",Yes,"논문 초록에서 머신러닝 알고리즘을 활용한 성능 예측과 목표 설정의 성공률(98%) 등 정량적 평가를 수행한 결과를 제시하고 있습니다. 또한, 모델의 정확도와 성공률 향상 등 수치 기반의 평가 지표를 통해 성과를 분석하고 있음을 알 수 있습니다."
DrunaliaCap: Image Captioning for Drug-Related Paraphernalia With Deep Learning,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9184936,"Image captioning is a process of generating textual descriptions of images. In recent years, research on publicly available large-scale datasets and deep learning-based algorithms has promoted the development of this field. However, little research has been conducted on captioning images of drug-related paraphernalia that, despite being an important topic for both drug prevention and police enforcement, is not covered by existing image captioning studies. In this paper, we propose DrunaliaCap—a deep learning-based system for autogenerating both “factual” (what is in the image) and “functional” (the usage of each paraphernalia during drug-taking) descriptions of images of drug-related paraphernalia. We constructed a new dataset containing 20 categories of drug-related items and trained deep learning-based models for the proposed system. We further proposed a method to evaluate and optimize the generation of captions to prevent them from missing important knowledge. Experiments were conducted to validate the performance of the newly proposed dataset and method. We analyzed the experimental results and discussed the significance, limitations, and potential applications of our work.",Yes,"논문 초록에서 ""Experiments were conducted to validate the performance""라는 문구를 통해 실험을 통한 성능 평가, 즉 정량적 평가가 수행되었음을 알 수 있습니다. 또한, 제안된 데이터셋과 방법의 성능을 분석하는 과정이 포함되어 있어 정량적 평가가 이루어졌다고 판단됩니다."
A Review on AI-powered Advancements in Climate Finance and its Impact,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10498959,"As humanity works progressively to address climate change, the combination of artificial intelligence (AI) and climate financing offers a hopeful path for significant progress. The objective of this project is to examine the strategic implementation of AI technology to improve many areas of climate financing. This research evaluates the capacity of AI algorithms to streamline and automate operations in climate financing organizations, resulting in improved operational efficiency and decreased administrative costs. Furthermore, we have examined the possible uses of AI-driven algorithmic trading in the realm of environmentally-friendly finance. We have assessed its influence on market behavior, the availability of funds, and the distribution of resources towards sustainable investments. In addition, we examine the ethical and regulatory factors related to the implementation of AI in this particular setting. The study examines the influence of algorithmic trading on green finance, with a focus on potential opportunities for collaboration between the public and private sectors. This research offers useful insights into utilizing AI technology to tackle climate-related concerns and promote sustainability in financial decision-making, with a specific emphasis on practical applications.",Yes,"논문 초록에서 AI 알고리즘의 성능 평가와 관련된 내용을 언급하며, AI 기술의 활용과 그 영향에 대한 분석이 포함되어 있음을 보여줍니다. 이는 정량적 평가가 수행되고 있음을 시사합니다."
Transformative Impact of Artificial Intelligence and Cybersecurity on Bitcoin's Trajectory,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10563543,"This study delves into the intertwined roles of Artificial Intelligence (AI) and cybersecurity in the evolution of Bitcoin, analyzing their pivotal influence on the cryptocurrency's trajectory. By employing a mixed-methods approach, including a literature review, quantitative data analysis, and expert interviews, the paper explores how AI enhances transactional efficiency and cybersecurity measures fortify the integrity of Bitcoin's blockchain. The research investigates the dual impact of AI-driven market analysis and automated trading systems, alongside the development of robust cybersecurity protocols essential for fraud detection and network defense. The findings illustrate the dynamic interplay between technological innovation and financial security, revealing a transformative effect on Bitcoin's market behavior and regulatory landscape.",Yes,"논문 초록에서 ""quantitative data analysis""라는 표현이 명시되어 있으며, 이를 통해 정량적 평가가 수행되고 있음을 알 수 있습니다. 또한, 연구 방법에 포함된 정량적 데이터 분석이 논문의 핵심 부분임을 시사합니다."
Statistical Features Versus Deep Learning Representation for Suspicious Human Activity Recognition,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9942440,"For many years, researchers have been interested in human activity recognition for many reasons, including preventing crimes before they occur, preventing acts of sabotage, and securing people and facilities. Human activity recognition using deep learning is the focus of many researchers. Techniques for human activity recognition that rely on sensors worn by a person with his limbs and torso are impractical and the only useful way to recognize the human activity especially in public places is through video clips of surveillance cameras. In this paper i compared the performance of CNN with different models such as Inception, ResNet, Inception-ResNet, MobileNet V2, NASNet and PNASNet and the performance of handcrafted features such as statistical features (shape moments like mean, Skew, Kurtosis, etc.) in terms of their human activity recognition accuracy and also compared the results with the state-of-the-art methods. In my research i used suspicious activities included in the HMDB data set (falling to the floor, punching, kicking and shooting a gun) to evaluate the statistical features and also to evaluate the different modern CNN architectures. The experimental results in the case of using statistical features confirmed the superiority of the Support vector machine (SVM) than other classifiers. My experimental results indicated that the CNN with NASNet architecture achieves the best performance of the six CNN architectures but when comparing the performance with the statistical features method, I found the superiority of statistical features with a support vector machine classifier. This paper contributes to studying the effectiveness of using modern CNN architectures in recognizing suspicious human activity and found that these techniques depend on the quality of images, whether the activity is individual or group. This study enables the researcher to evaluate and compare the different modern CNN architectures in suspicious human activity recognition and compare them also with models that use the hand-crafted features represented in the statistical features on an objective and fair basis The remainder of this paper is organized as follows: Section 1 provides the related work. Section 2 describes an action recognition system using Hand-crafted features. Section 3 presents the experimental results and Section 4 concludes the paper.",Yes,"논문 초록에서 다양한 정량적 평가 방법이 사용되었음을 명확히 언급하고 있습니다. 특히, 통계적 특징과 CNN 모델의 성능을 비교하는 실험 결과를 통해 정량적 평가를 실시했음을 알 수 있습니다."
Sleep Analysis for Fatigue of Crewmembers with Deep Multi-Task Learning,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9986945,"This paper targets to investigate the potential performance of crewmembers given the sleep quality surveillance. The fatigue of crewmembers can significantly affect flight safety and service quality. The quantification and prediction of fatigue is highly desired in practice, and lead to better control of the crewmember arrangement and scheduling. Though the working status can be related to many inherent causal factors, sleep quality plays a major role in fatigue. In this work, we propose to develop an end-to-end system to collect the sleep data with wearable devices, and explore its relations with the popular fatigue indexes, e.g., Karolinska Sleepiness Scale (KSS), Psychomotor Vigilance Task (PVT), and NASA Task Load Index (NASA-TLX). Specifically, we collected the sleep time and quality measurement of 256 crewmembers for three days before the flight, and the corresponding KSS, PVT, and NASA-TLX during or just after the flight. Then, a multi-task deep learning framework is developed to learn the mapping from sleep to fatigue indexes. We trained and evaluated on 200 and 56 crewmembers with the quantified results showing that fatigue is highly predictive with the sleep data. The learned deep learning model can potentially be applied to the pre-flight crewmember screen to avoid the fatigue driving and service.",Yes,"논문은 수면 데이터와 피로 지수 간의 관계를 학습하기 위해 다중 작업 딥러닝 모델을 개발하고 평가하는 과정을 포함하여, 정량적 평가를 실시하고 있음을 보여줍니다. 또한, 피로 예측의 정확성을 검증하기 위해 수치화된 결과를 제시하고 있습니다."
Sparse Sample Train Axle Bearing Fault Diagnosis: A Semi-Supervised Model Based on Prior Knowledge Embedding,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10262175,"Data-driven fault diagnosis models often exhibit limited generalization abilities when trained on small sample sizes, as commonly encountered in complex working environments such as train bearing systems. To address this challenge, incorporating domain knowledge into machine learning models has been proposed. Specifically, prior knowledge in the form of wavelet packet decomposition and information entropy features was extracted to characterize fault-related physical phenomena. Convolutional neural networks (CNNs) supplemented this approach by learning general features. An attention mechanism fused the two feature types, emphasizing the prior knowledge. Extreme gradient boosting (XGBoost) classification was then applied for fault discrimination. In addition, a self-training method semi-supervised the model during training. The approach was evaluated on three bearing datasets against deep learning and machine learning baselines. Results showed the method achieved over 70% accuracy with only 30 labeled samples per class, outperforming the semi-supervised baseline. This lightweight, knowledge-driven solution provides a foundation for efficient fault diagnosis from limited data in complex fault scenarios. Overall, the study demonstrated an effective method for addressing small sample size challenges in machine fault diagnosis.",Yes,"논문 초록에서 모델의 성능 평가를 위해 정확도(70% 이상)를 측정하는 정량적 평가가 수행되었음을 명확히 언급하고 있습니다. 또한, 여러 데이터셋과 비교 기준을 통해 성과를 수치로 제시하여 정량적 평가를 실시했음을 알 수 있습니다."
COVID-19 Detection Using Fusion-Based Deep Learning Models,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10346927,"The COVID-19 pandemic has been one of the most challenging crises attacking the world in the last three years. Many systems have been introduced in the field of COVID-19 detection. In this research, deep learning models for the detection of COVID-19 with a probability of the presence of COVID-19 are proposed. The COVID-19 dataset is split into 70% training and 30% testing using the holdout method. For the deep learning model, the CT images are fed into the model without feature extraction, and three different deep learning DL models (convolutional neural networks (CNN), GoogleNet, and residual nets (ResNet50)) are trained and evaluated. The three deep learning models are fused to obtain high accuracy, and get better performance. The trained models are evaluated using accuracy, precision and recall evaluation metrics. The experiments show that the best model is the deep-based fusion model by which the system achieved 96.4%, 96.2%, and 96.2% for accuracy, precision, and recall, respectively. Comparing our study with the related work proves the powerful and high performance of the proposed methodologies.",Yes,"논문 초록에서 정확도, 정밀도, 재현율과 같은 정량적 평가 지표를 사용하여 딥러닝 모델의 성능을 평가했다고 명시되어 있습니다. 이러한 평가 지표들은 정량적 평가의 실시를 보여줍니다."
CPSoSaware: Cross-Layer Cognitive Optimization Tools & Methods for the Lifecycle Support of Dependable CPSoS,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9155036,"Cyber-physical Systems of Systems (CPSoS) are large complex systems where physical elements interact with and are controlled by a large number of distributed and networked computing elements as well as human users. Their increasingly stringent demands on efficient use of resources, high service and product quality levels and, of course low cost and competitiveness on the world market introduce big challenges related to the design operation continuum of dependable connected CPSs. The CPSoSaware project aims at developing the models and software tools to allocate computational power/resources to the CPS end devices and autonomously determining what cyber-physical processes will be handled by the devices' heterogeneous components (CPUs, GPUs, FPGA fabric, software stacks). The project relies on Artificial Intelligence (AI) support to strengthen reliability, fault tolerance and security at system level and also to lead to CPS designs that work in a decentralized way, collaboratively, in an equilibrium, by sharing tasks and data with minimal central intervention. The CPSoSaware system will interact with the human users/operators through extended reality visual and touchable interfaces increasing situational awareness. The CPSoSaware system will be evaluated: i) in the automotive sector, in mixed traffic environments with semi-autonomous connected vehicles and ii) in the manufacturing industry where inspection and repair scenarios are employed using collaborative robots.",No,"논문 초록에서는 시스템의 모델링, 소프트웨어 도구 개발, AI 지원 등을 언급하고 있지만, 구체적인 정량적 평가 방법이나 실험 결과에 대한 언급은 없습니다. 따라서 정량적 평가를 실시하고 있다고 보기 어렵습니다."
COPPTCHA: COPPA Tracking by Checking Hardware-Level Activity,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9049424,"User privacy is an extremely important concern for mobile applications. Recently, the Federal Trade Commission (FTC) has penalized multiple mobile application developers, such as TikTok and BabyBus for violating privacy regulations. Privacy concerns are more critical for children, who do not comprehend the risks associated with transmitting private information like geospatial location. The Children's Online Privacy Protection Act (COPPA) is an online privacy regulation platform to monitor data usage by mobile applications designed for children. Existing research on detecting whether an application complies with certain privacy regulations is performed either by analyzing the application binary or by dynamic monitoring of network at runtime. However, as explained in related work, both methods have their respective demerits. We propose COPPTCHA, a Hardware performance counter (HPC)-based technique to detect whether a children's app abides by the COPPA regulations. HPCs are special purpose registers found in all processors that measure system level events. Since the proposed method is hardware-based, it is difficult to undermine it compared to software-based COPPA compliance detection. COPPTCHA has no hardware overhead, since HPC data collection is integral to all industry standard processors. The HPC readings of applications running on a smartphone are classified using machine learning based classifiers to detect COPPA compliance. Our experiments employing a Moto-G4 smartphone shows that COPPTCHA can detect COPPA-violating apps with ≥ 99% accuracy.",Yes,"논문 초록에서 HPC 데이터를 수집하고 이를 머신러닝 분류기를 통해 분석하는 과정을 통해 정량적 평가를 실시하고 있음을 명확히 언급하고 있습니다. 따라서, 정량적 평가가 수행되고 있다고 판단됩니다."
StressAlly: A Smartphone-Based Stress Companion Recommender System for Students,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10437258,"Stress has become an increasing concern among college students. Passive sensing techniques allow the extraction of stress-related parameters from a student. These techniques use highly resource-intensive machine learning algorithms to predict the stress levels of a student from these parameters. However, the current techniques do not provide any social communication solution for students suffering from stress. In this work, we propose StressAlly, a stress companion recommender system. The system comprises two modules, the stress score predictor and the stress companion recommender. The stress score predictor incorporates edge computing and deploys lightweight in-app inferences. The stress score predictor calculates the stress level in the scale 0–4 in the smartphone using the Artificial Neural Network (ANN) Regressor and sends it to the server. The Stress companion recommender provides similar stress levels of students to each student using the User-User Collaborative Filtering technique. We achieved training MAE and loss of 0.7478 and 1.0298, respectively. We get a test Mean Absolute Error (MAE) of 0.737 on the unseen data. We evaluate the CPU, memory, time delay, and network performance of StressAlly on the server and the Android smartphone. StressAlly utilizes 188 MB memory and 25% CPU on the smartphone.",Yes,"논문은 스트레스 수준을 0-4의 척도로 정량적으로 평가하는 방법을 제시하며, ANN 회귀 모델을 통해 MAE(평균 절대 오차)를 계산하여 평가하고 있다. 또한, 시스템의 성능 평가를 위해 CPU, 메모리, 시간 지연 등 정량적 지표를 사용하고 있어 정량적 평가를 실시하고 있음을 알 수 있다."
Pilot Workload Prediction from ECG Using Deep Convolutional Neural Networks,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8802158,"Pilot workload monitoring plays an important role in aviation safety. Heart rate, heart rate variability, and respiration rate have been shown to correlate with pilot workload and can be measured using electrocardiograms (ECG). Traditional machine learning approaches rely on manually extracting features from ECG, which is a difficult and time-consuming process. Recent years witnessed the success of deep neural networks, especially deep convolutional neural networks (CNNs), in computer vision and related domains; however, the application of deep CNNs onto the ECG data faces challenges on both data insufficiency and lack of tailored CNN architectures. With a small training set, this work proposes the use of transfer learning with pre-trained deep CNNs for the prediction of pilot workload. Two ECG-derived visual representations, spectrograms and scalograms, are compared for their performance on the prediction. Experimental results indicate that the scalograms perform better (at 51.35%) than spectrograms (at 45.85%) in predicting three levels of pilot workload. With the scalograms, using the pre-trained deep CNNs as ""off-the-shelf"" feature extractors yields better performance than fine-tuning the deep CNNs (at 42.44%) for the ECG data. The deep features are visualized using dimension reduction with t-sne.",Yes,"논문 초록에서 딥러닝 모델을 사용하여 파일럿 작업 부하를 예측하는 실험을 수행하고 있으며, 성능 평가를 위해 정확도(퍼포먼스 지표)를 제시하고 있습니다. 이는 정량적 평가를 실시하고 있음을 보여줍니다."
Software Agents Situated in Primary Distribution Networks: A Cooperative System for Fault and Power Restoration Management,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4302509,"In this paper, extended research upon the potentials of implementing distributed artificial intelligence technology to achieve high degrees of independency in distribution network protection and restoration processes is presented. The work that has already been done in the area of agent-based and/or knowledge-based applications and expert systems is briefly reviewed. The authors justify the need to distribute activities in contradiction to the centralized methodologies. A proper model of the real environment is introduced in order to define the designing parameters of a prototype agent entity, which is the part of a cooperative network-management system. The system's goal is to autonomously perform effective fault management upon medium-voltage power distribution lines. The structure of the agent entity is then described by means of the agent behaviors being implemented. The cooperative operations of the proposed system and its computer simulation are presented. Simulation results are being evaluated. Finally, general conclusive remarks are made.",Yes,"논문 초록에서 시뮬레이션 결과를 평가하고 있다는 언급이 있으며, 이를 통해 정량적 평가가 수행되고 있음을 알 수 있습니다. 따라서, 논문은 정량적 평가를 실시하고 있다고 판단됩니다."
WIP: Building a Research Experience for Undergraduates in Quantum Machine Learning,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10893516,"This work in progress research-to-practice study describes the development of a new undergraduate research training site on Quantum Machine Learning (QML), hosted at Arizona State University, a large Hispanic-Serving Institution. The objectives of this project are to a) recruit and prepare students from diverse pathways to increase representation of those traditionally underrepresented in QML research, b) increase awareness of career opportunities in the QML field, c) engage students in theoretical and experimental quantum information processing and machine learning (ML), d) motivate students to continue QML research into graduate school, and e) provide professional development training including presenting to stakeholders, developing publications/patents, and building an awareness on social implications, ethics, and privacy. The project adopts an integrative theory, application, and hands-on training approach by immersing undergraduate students in ML algorithm and quantum computing studies with hands-on quantum circuit design tasks. Participants are embedded in research labs, guided by graduate students and faculty mentors on quantum computing research studies. The program is evaluated by both the Center for Evaluating the Research Pipeline (CERP) and an independent evaluator. Formative and summative assessments include pre- and post-surveys, a mid-point check-in survey, and a document review of program deliverables. Findings are described in a final evaluation report. This paper describes the importance of introducing QML research at the undergraduate level, methods for recruiting a diverse group of participants, program format, research projects, and preliminary program evaluation results.",Yes,"논문 초록에서 프로그램의 평가를 위해 사전-사후 설문조사, 중간 점검 설문조사, 문서 검토 등 다양한 정량적 평가 방법이 실시되고 있음을 언급하고 있습니다. 이러한 평가 방법들은 정량적 평가의 실시를 명확히 보여줍니다."
Empirical Evaluation of Embedding Models in the Context of Text Classification in Document Review in Construction Delay Disputes,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10825997,"Text embeddings are numerical representations of text data, where words, phrases, or entire documents are converted into vectors of real numbers. These embeddings capture semantic meanings and relationships between text elements in a continuous vector space. The primary goal of text embeddings is to enable the processing of text data by machine learning models, which require numerical input. Numerous embedding models have been developed for various applications. This paper presents our work in evaluating different embeddings through a comprehensive comparative analysis of four distinct models, focusing on their text classification efficacy. We employ both K-Nearest Neighbors (KNN) and Logistic Regression (LR) to perform binary classification tasks, specifically determining whether a text snippet is associated with 'delay' or 'not delay' within a labeled dataset. Our research explores the use of text snippet embeddings for training supervised text classification models to identify delay-related statements during the document review process of construction delay disputes. The results of this study highlight the potential of embedding models to enhance the efficiency and accuracy of document analysis in legal contexts, paving the way for more informed decision-making in complex investigative scenarios.",Yes,"논문 초록에서 네 가지 다른 임베딩 모델을 평가하는 비교 분석을 수행했다고 명시되어 있으며, K-최근접 이웃(KNN)과 로지스틱 회귀(LR)를 사용하여 이진 분류 작업을 수행했다고 언급되어 있습니다. 이는 정량적 평가가 실시되고 있음을 보여줍니다."
Personalizing the Prediction: Interactive and Interpretable machine learning,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8768705,"While many applications with machine learning provide enough utilities for users, they mostly target average of users. Although it might be acceptable in certain domains, there are domains such as health and medical-care where it is crucial to provide personalized service. In such cases, personalization of machine learning model usually does not depend on end users to make change to the system. As machine learning models are black-box, the only information that the users can acquire is input and output of certain decision made by the model. Thus, with no reason behind specific prediction provided by the system, users cannot understand how the system works and make amendments to the system. This shortcoming is directly related to users' credibility in the system. In this paper, we present an interface where the system provides users the reason behind the decision made by the machine learning model and users provide feedback to the model. Moreover, we present the principle behind the suggested interface and prototype that instantiates the suggested interface. Our interface's effectiveness is evaluated through users' surveys regarding two main attributes: (1) how well users understand the system and more importantly, (2) how it influences users to trust in the system.",No,"논문 초록에서는 사용자 이해와 신뢰에 영향을 미치는 인터페이스와 피드백 시스템을 제시하고 있지만, 정량적 평가를 실시했다는 구체적인 언급은 없습니다. 따라서, 정량적 평가를 실시했다고 판단하기 어렵습니다."
SAARSNet: A Deep Neural Network for COVID-19 Cases Diagnosis,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9436536,"The global spread of the COVID-19 is a continuously evolving situation and it is still a major risk on the health of people around the world. A huge number of people are infected by this deadly virus and the number is still getting increased day by day. At this time, no specific vaccines or treatments of COVID-19 are found. Numerous ways are offered to detect COVID-19 such as swab test, CDC and RT-PCR tests. All of them can detect corona virus in different ways but they are not recommended by the reason of their limited availability, inaccurate results, high false-negative rate predicates, high cost and time consuming. Hence, medical radiography and Computer Tomography (CT) images were suggested as the next best alternative of RT -PCR and other tests for detecting Covid-19 cases. Recent studies found that patients with COVID-19 cases are present abnormalities in chest X-Ray images. Motivated by this, many researchers propose deep learning systems for COVID-19 detection. Although, these developed AI systems have shown quite promising results in terms of accuracy, they are closed source and unavailable to the research community. Therefore, in the present work, we introduced a deep convolutional neural network design (SAARSNet) designed to detect COVID-19 cases from chest X-Ray images. 1292 X-Ray images have been used to train and test the proposed model. the images have been collected from two open-source datasets. The input images are progressively resized into (220 by 150 by 3) in order to decrease the training time of the system and improve the performance of the SAARSNet architecture. Furthermore, we also investigate how SAARSNet makes predictions under three different scenarios with the aim of distinguishing COVID-19 class from both Normal and Abnormal classes as well as gaining deeper perceptions into critical factors related to COVID-19 cases. We also used the confusion metrics for evaluating the performance of SAARSNet CNN in an attempt to measure the true and false identifications of the classes from the tested images. With the proposed architecture promising results has been achieved in all of the three different scenarios. Although, there are some misclassified cases of COVID-19, the corresponding performance was best in detecting both Normal and Abnormal cases correctly. Furthermore, in the three classes scenario, normal class has been achieved 100% positive predictive value while optimistic results have been investigated in detecting COVID-19 and abnormal classes.",Yes,"논문 초록에서 ""confusion metrics""를 사용하여 성능 평가를 실시했다고 명시되어 있으며, 다양한 시나리오에서 모델의 성능을 정량적으로 측정했다고 언급하고 있습니다. 이는 정량적 평가가 수행되었음을 보여줍니다."
Using Machine Learning Algorithms to Improve Education Process,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9960034,"One of the main goals of any educational institution is high quality education, taking into account the shortcomings of the education system. Currently, in the field of education, one of the urgent problems is the identification of signs that affect student performance. Machine learning algorithms are used to determine these features. Machine learning algorithms are being implemented in various spheres of society today. Giants from all over the world, such as Amazon, Google, Apple, identify customer-related problems using machine learning algorithms. In addition, a number of machine learning methods in economics, banking and medicine, manufacturing and industry can improve the work of specialists. Aiming at better performance and better understanding of the obtained results, binding models had been applied at the data selection and integration stages. The article discusses the collection of databases, learning algorithms, analysis of algorithms and the definition of features. In the research work, a database is created that includes the physiological and psychological characteristics of students. The program is executed in the Python programming environment. Predictions are based on databases with machine learning algorithms. Linear regression methods, the Support Vector Machine method and Random Forest are used, and work is devoted to determine the best algorithm. Algorithms are evaluated using regression evaluation metrics. The results of the study provide the best algorithm and the necessary marks for individual academic performance.",Yes,"논문 초록에서 머신러닝 알고리즘을 사용하여 학생 성과를 예측하고, 알고리즘의 성능을 평가하는 내용이 포함되어 있습니다. 이는 정량적 평가를 실시하고 있음을 보여줍니다."
Hybrid Quantum-Classical Machine Learning for Near Real-time Space to Ground Communication of ISS Lightning Imaging Sensor Data,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10099338,"Near real-time sensor data is growing exponentially faster than our ability to sense and make sense of it as the current classical computing and supercomputing approaches require an enormous volume of computational resources, storage, and training time. Quantum computing is posed to exponentially outperforms today's high-performance computers and accelerate the evolution of information occurring in classical systems and sensor networks. The Lightning Imaging Sensor (LIS) mounted on the International Space Station (ISS) locates, senses, and detects lightning activities from low Earth orbit and measures radiant energy at millisecond timing over a broad regional spectrum. In this paper, we are introducing a space-to-ground hybrid quantum-classical machine learning architecture to demonstrate the application potential and the feasibility of Hybrid Quantum Neural Networks using the ISS LIS lightning dataset and a corresponding background dataset as inputs (1) to train a classical deep neural network model (2) where the feature extraction outputs are encoded as quantum states using multiple calibrated quantum encoding patterns (3) then used as part of a quantum feature mapping process, (4) allowing for enhanced hybrid QNN training, optimization, and auto-differentiation, setting the path towards polynomial advantage. The following is how the rest of the paper is structured: The introduction is covered in section I, and the motivation and our contribution are covered in section II. Section III presents related works. Section IV describes the NRT lightning imaging sensor. Section V describes the space- to-ground hybrid quantum architecture. Section VI. Space-to-ground hybrid quantum-classical machine learning architecture. Section VII describes quantum machine learning. Section VIII presents a performance analysis. Finally, section XI concludes the research paper.",Yes,"논문 초록에서 정량적 평가를 위해 성능 분석(Section VIII)을 수행했다고 명시되어 있으며, 하이브리드 양자-고전적 머신러닝 아키텍처의 적용 가능성과 성능을 평가하는 내용이 포함되어 있습니다. 이는 정량적 평가가 이루어지고 있음을 시사합니다."
Exploring Technological Success Factors of Big Data in E-Learning Systems,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10218073,"Big data plays an important role in the development of e-learning systems. There are many factors affecting its implementation and success with e-learning systems. This study aims to identify the implementation success factors related to big data within e-learning systems. To identify these elements, a comprehensive examination of the literature was done by using exploratory and single-case research approaches, the study used Basrah University as the case study to assess the success factors of big data in their e-learning system. Additionally, survey and expert interviews were conducted to validate the literature review’s conclusions and identify further factors. The collected data were analyzed using NVivo software to identify themes and sub-themes. To assess the quantitative survey data, machine learning methods are combined with qualitative analysis using a Random Forest Classifier. The finding showed that five factors should be considered which can aid in the creation of more efficient e-learning systems namely: Positive Impact on Students, Faculty/Staff Support and Training, Effective Content Design, System Functionality and Usability, and Assessment and Feedback. The results of this study can be used to improve learning outcomes by developing more efficient big data analytics-integrated e-learning systems.",Yes,논문 초록에서 머신러닝 방법과 정량적 설문 데이터를 활용하여 성공 요인을 평가했다고 명시되어 있습니다. 이를 통해 정량적 평가가 실시되고 있음을 알 수 있습니다.
Ship Space-Time AIS Trajectory Data Compression Method,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9760355,"As the ship Automatic Identification system (Automatic Identification Systems, AIS) mandating the use of a large number of static and dynamic information related to the ship automatically through the shore-based or spaceborne terminal is passed to the maritime system and the shipping company, as an effective water traffic monitoring and management provides the necessary data to support. But because the ship is most of the time when navigating in high speed to or only minor adjustments, that receives a huge ship AIS trajectory data is invalid and redundant information, such a huge data increases the cost of computer memory, reduce the efficiency of data server calls. Therefore, it is important to study how to compress invalid and redundant information based on the main structural features of the AIS trajectory. This paper addresses the problem of many invalid and redundant information generated by Automatic Identification Systems (AIS), and conducts a study to effectively compress invalid and redundant information while preserving the main structural features of ship AIS trajectories. The main research work of this paper is to construct a compression method of ship space-time AIS trajectory data based on Douglas-Peucker (DP) algorithm and select the multiple thresholds to compress the upbound and down-bound ship AIS trajectories respectively. The DTW algorithm is used to evaluate the compression effect, and obtain the optimal compression threshold. Experimental results show that DP algorithm can efficiently compress ship AIS track data and retain pivotal feature points.",Yes,"논문 초록에서 DTW 알고리즘을 사용하여 압축 효과를 평가하는 내용을 언급하고 있어, 정량적 평가가 실시되고 있음을 알 수 있습니다. 또한, 최적의 압축 임계값을 찾기 위해 실험적 방법을 활용하는 점도 정량적 평가의 특징을 보여줍니다."
