Title,URL/DOI,Abstract,screening_result,screening_result_reason
Empirical Analysis of Sentence Embedding Techniques for Answer Retrieval in Marathi Question Answering,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9987436,"It is vital that any type of text can be portrayed in a machine-readable language so that it can be processed and interpreted. Text embeddings, which allow a machine to interpret any type of text by mathematically expressing it, naturally minimise this work. To extract the concept of interdependence across words or sentences, the degree of connection, synonym recognition, idea segmentation, selectional preferences, and analogies, text embedding are very useful. Using closest neighbor lookup of vectors, a vector representation of a text in a semantic vector space may be utilized for answer retrieval according to the vectors’ similarity and proximity. Traditional QA systems require a huge number of high-quality language-specific resources to perform multiple activities. The precision of several embedding techniques presently supporting Marathi, an Indo-Aryan language, is explored in this research. The performance of several sentence embedding algorithms is evaluated to select the most relevant and related answer text within the corpus given a natural language query in Marathi. Pragmatic tests are performed across supervised machine learning models to perform categorization and sentence embeddings in order to evaluate and compare the veracity of various embedding techniques. The proposed research findings concentrate on identifying the most effective embedding approaches from the restricted resources available for the Marathi language, laying the groundwork for future study in this language.",Yes,"본 논문은 마라티어 질문응답 시스템에서 문장 임베딩 기법들의 성능을 평가하고 비교하는 실증적 연구를 수행하여, 해당 언어에 적합한 임베딩 방법을 제안하는 독창적인 연구 내용을 포함하고 있다. 따라서 직접적인 연구 기여가 있는 연구 논문으로 판단된다."
Smart Career Guidance System,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9676408,"We have developed a career guidance system that helps those students who are about to begin their higher education. Most of the time, students are not aware of what career path to follow or which academic major is in accordance with their interests. The system analyzes students' skills, abilities, and interests and recommends the five fields which are most suitable for them. This project helps students identify a specific domain that fits their skills and interests. Smart Career Guidance System is a web-based application built on the Django framework. We have deployed various Machine Learning techniques and algorithms to mimic a one-on-one meeting with an experienced career counselor. The data was collected in the form of a questionnaire that was based on Holland Occupational Themes and the Theory of Multiple Intelligences. A total of 392 graduates completed this online survey. SMOTE oversampling is used to evaluate the machine learning classifiers since the data is highly imbalanced. We tested XGBoost and Random Forest classifiers for recommending the best-suited career options which furnish AUC-ROC performance scores of 0.9952 and 0.9963 respectively. A fine-tuned version of the Random Forest Classifier has successfully attained an AUC-ROC performance score of 0.9976 which indicates the minimal false-positive rate. Ms. Areej Kamal, Ms. Hadia Rafiq and Ms. Batul Naushad have collaboratively conducted all activities of the project including data collection and cleaning, literature review, testing of ML models and development of the final solution. Mr. Shahab Tahzeeb directed and supervised all phases of the project with his immense knowledge and expertise.",Yes,"논문은 머신러닝 기법을 활용하여 학생들의 진로를 추천하는 시스템을 개발하고, 데이터 수집, 모델 평가 및 성능 개선 과정을 포함한 독창적인 연구 내용을 담고 있습니다. 따라서 직접 기여하는 연구 논문에 해당합니다."
More Diverse Means Better: Multimodal Deep Learning Meets Remote-Sensing Imagery Classification,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9174822,"Classification and identification of the materials lying over or beneath the earth's surface have long been a fundamental but challenging research topic in geoscience and remote sensing (RS), and have garnered a growing concern owing to the recent advancements of deep learning techniques. Although deep networks have been successfully applied in single-modality-dominated classification tasks, yet their performance inevitably meets the bottleneck in complex scenes that need to be finely classified, due to the limitation of information diversity. In this work, we provide a baseline solution to the aforementioned difficulty by developing a general multimodal deep learning (MDL) framework. In particular, we also investigate a special case of multi-modality learning (MML)-cross-modality learning (CML) that exists widely in RS image classification applications. By focusing on “what,” “where,” and “how” to fuse, we show different fusion strategies as well as how to train deep networks and build the network architecture. Specifically, five fusion architectures are introduced and developed, further being unified in our MDL framework. More significantly, our framework is not only limited to pixel-wise classification tasks but also applicable to spatial information modeling with convolutional neural networks (CNNs). To validate the effectiveness and superiority of the MDL framework, extensive experiments related to the settings of MML and CML are conducted on two different multimodal RS data sets. Furthermore, the codes and data sets will be available at https://github.com/danfenghong/IEEE_TGRS_MDL-RS, contributing to the RS community.",Yes,"논문은 멀티모달 딥러닝 프레임워크를 개발하고, 다양한 융합 아키텍처를 제안하며, 이를 원격탐사 이미지 분류에 적용하여 성능을 검증하는 독창적인 연구 내용을 포함하고 있다. 또한, 실험을 통해 제안한 방법의 효과를 입증하고 있어 연구 논문에 해당한다."
Short term power load forecasting using Deep Neural Networks,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7876196,"Accurate load forecasting greatly influences the planning processes undertaken in operation centres of energy providers that relate to the actual electricity generation, distribution, system maintenance as well as electricity pricing. This paper exploits the applicability of and compares the performance of the Feed-forward Deep Neural Network (FF-DNN) and Recurrent Deep Neural Network (R-DNN) models on the basis of accuracy and computational performance in the context of time-wise short term forecast of electricity load. The herein proposed method is evaluated over real datasets gathered in a period of 4 years and provides forecasts on the basis of days and weeks ahead. The contribution behind this work lies with the utilisation of a time-frequency (TF) feature selection procedure from the actual “raw” dataset that aids the regression procedure initiated by the aforementioned DNNs. We show that the introduced scheme may adequately learn hidden patterns and accurately determine the short-term load consumption forecast by utilising a range of heterogeneous sources of input that relate not necessarily with the measurement of load itself but also with other parameters such as the effects of weather, time, holidays, lagged electricity load and its distribution over the period. Overall, our generated outcomes reveal that the synergistic use of TF feature analysis with DNNs enables to obtain higher accuracy by capturing dominant factors that affect electricity consumption patterns and can surely contribute significantly in next generation power systems and the recently introduced SmartGrid.",Yes,"본 논문은 딥 뉴럴 네트워크를 활용한 단기 전력 부하 예측이라는 구체적이고 독창적인 연구 내용을 포함하고 있으며, 실제 4년간의 데이터셋을 이용해 새로운 특징 선택 절차와 모델 성능을 평가하는 실험적 기여를 하고 있다. 따라서 직접적인 연구 기여가 있는 연구 논문으로 판단된다."
Cyber-Crime Detection: Experimental Techniques Comparison Analysis,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10033332,"Cyber-crime is one of the main problems the world face, and machine learning plays a key part in contemporary operating systems for giving better transformation in the security environment and cybercrime detection. While detecting cybercrimes is difficult, it is possible to gain advantages from machine learning to generate models to assist in predicting and detecting cybercrimes. The researchers have proven that the majority of the models can work effectively in identifying cybercrime, they can span from 70% to 90% in accuracy measuring. The objective of this research paper is to conduct experimental techniques comparison analysis for cyber-crime detection by reviewing all possible machine learning algorithms for automatic detection. The key focus of the study is on the use of eight classifiers models which are Logistic Regression (LR), Decision Tree (DT), K-nearest Neighbors (KNN), Support Vector Machine (SVM), Naive Bayes (NB), Random Forest (RF), eXtreme Gradient Boosting (XGBoost) and Multiple layer perception (MLP). From the experiment conducted, the high prediction came from MLP which is 96% accuracy of the cyber-crime methods based on existing cyber-crime data.",Yes,"논문 초록에서 8가지 머신러닝 분류기 모델을 사용하여 사이버 범죄 탐지 실험을 수행하고, 그 결과를 비교 분석한 내용을 포함하고 있어 직접적인 실험 연구와 독창적인 기여가 있는 연구 논문으로 판단됩니다."
Designing an Empathy Training for Depression Prevention Using Virtual Reality and a Preliminary Study,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10108699,"As virtual reality (VR) is labeled by many as “an ultimate empathy machine,” immersive VR applications have the potential to assist in empathy training for mental healthcare such as depression [21]. In responding to the increasing numbers of diagnosed depression throughout COVID-19, a first-person VR adventure game called “Schwer” was designed and prototyped by the authors' research team to provide a social support environment for depression treatment. To continue the study and assess the training effectiveness for an appropriate level of empathy, this current article includes a brief survey on data analytics models and features to accumulate evidence for the next phase of the study, an interactive game-level design for the “Reconstruction” stage, and a preliminary study with data collection. The preliminary study was conducted with a post-game interview to evaluate the design of the levels and their effectiveness in empathy training. Results showed that the game was rated as immersive by all participants. Feedback on the avatar design indicated that two out of three of the non-player characters (NPCs) have made the intended effect. Participants showed mostly positive opinion towards their experienced empathy and provided feedback on innovative teleport mechanism and game interaction. The findings from the literature review and the results of the preliminary study will be used to further improve the existing system and add the data analytics model training. The long-term research goal is to contribute to the healthcare field by developing a dynamic AI-based biofeedback immersive VR system in assisting depression prevention.",Yes,"본 논문은 가상현실 기반 공감 훈련 게임을 설계하고, 그 효과를 평가하기 위한 예비 연구를 수행하여 직접적인 연구 결과와 데이터를 제시하고 있다. 또한, 문헌 검토와 실험 결과를 바탕으로 시스템 개선과 후속 연구 방향을 제안하는 등 독창적인 연구 기여가 포함되어 있다."
Time Sensitive Networking for Future Enabling Technologies: Overview and Measurement Issues for Metrological Characterization,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10615861,"The consolidation of Industry 4.0 and the perspective of the evolution toward the new Industry 5.0 paradigm are drastically accelerating the integration and the performance improvement of critical enabling technologies, as well as the uptake of new ones inside all industrial processes and future emerging applications. For example, increasingly sophisticated sensors and ultra-high-definition cameras, machine learning algorithms, and Artificial Intelligence are now starting to work together effectively. They can deliver real-world advantages for many applications, from manufacturing processes to advanced applications in modern vehicles, aircraft, and surveillance. Communication technologies play a fundamental role in these aims, and they have to ensure proper bandwidths, security, latencies, synchronisation, packet loss, reliability, and interoperability. Time Sensitive Networking (TSN) represents the technology that fulfils the mandatory requirements for these parameters. To satisfy the related (hard) constraints and to speed up the diffusion of TSN, it becomes of paramount importance to accurately measure and characterise the relevant features of all the devices involved in the channel access and data transfer operations, starting from the network nodes and bridges, up to the communication links. In this framework, the paper aims to briefly analyse the TSN domain and the general measurement issues (methods, procedures, test sites, test setup) to address the metrological performance assessment of the network devices involved in such applications.",No,"본 논문은 Time Sensitive Networking(TSN) 기술과 관련된 개요 및 측정 문제를 분석하는 리뷰 성격의 논문으로 보이며, 독창적인 연구 결과나 실험적 기여보다는 기존 기술과 측정 방법에 대한 정리와 평가에 중점을 두고 있습니다. 따라서 직접적인 연구 기여가 포함된 연구 논문으로 판단하기 어렵습니다."
Optimization of Deep Neural Network Model for Embedded Applications: A Case Study of Retinal Vessels Segmentation,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10162079,"Medical science is an area where deep neural networks (DNNs) have been successfully applied for disease diagnosis based on image analysis. The accurate diagnosis of different eye diseases requires retinal vessels segmentation in retinal fundus image. The focus of this work is the improvement of innovative, lightweight deep learning (DL) models that can be used on embedded systems (ESs) for eye diseases diagnosis in the early stage at the point of care in clinics and general hospitals. This work aims to optimize the encoder-decoder-based architecture to show the possibility of porting a DL model onto ESs but without compromising on segmentation performance. The performance was evaluated based on open-source retinal image databases: DRIVE, and CHASE_DB1. The proposed model achieved encouraging evaluation metrics in addition to attributing a significantly lower number of parameters. Moreover, the proposed model outperformed the previous related works while its computational complexity is much lower.",Yes,"본 논문은 임베디드 시스템에서 사용할 수 있는 경량 딥러닝 모델을 최적화하고, 망막 혈관 분할 성능을 평가하는 독창적인 연구 내용을 포함하고 있다. 또한, 기존 연구 대비 성능과 계산 복잡도를 비교 분석하여 직접적인 연구 기여를 하고 있음을 보여준다."
A Novel Methodology for Improving Applications of Modern Predictive Modeling Techniques to Linked Data Sets Subject to Mismatch Error,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10486610,"In recent years, the rise of social media platforms such as Twitter/X has provided social scientists with a wealth of user-content data. Combining social media and survey data has the potential to produce a comprehensive source of information for social research. These data are often collected from multiple sources and combined by probabilistic record linkage. For the analysis of these linked data files, advanced machine learning techniques, such as random forests, boosting, and related ensemble methods, have become essential tools for survey methodologists and data scientists. There is, however, a potential pitfall in the widespread application of these techniques to linked data sets that needs more attention. Linkage errors such as mismatch and missed-match errors can distort the true relationships between variables and adversely alter the performance metrics routinely output by predictive modeling techniques, such as variable importance, confusion matrices, RMSE, etc. Thus, the actual predictive performance of these machine-learning techniques may not be realized. In this paper, we describe a methodology designed to adjust modern predictive modeling techniques for the presence of mismatch errors in linked data sets. The proposed approach, based on mixture modeling, is general enough to accommodate various predictive modeling techniques in a unified fashion. We evaluate the performance of our proposed methodology with simulations implemented in R. We conclude with recommendations for future work.",Yes,"본 논문은 링크 오류가 포함된 데이터셋에 대해 현대 예측 모델링 기법을 조정하는 새로운 방법론을 제안하고 있으며, 이를 시뮬레이션을 통해 평가하는 등 독창적인 연구 내용을 포함하고 있다. 따라서 직접 기여하는 연구 논문에 해당한다."
Multi-Sensory Stress Detection System,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10463214,"In the contemporary workplace, chronic stress is increasingly prevalent, bearing serious consequences such as health issues, workplace-related suicides, and fatalities. Addressing this urgent challenge, we present the “Multi-Sensory Stress Detection System,” a groundbreaking solution designed to proactively identify, analyze, and mitigate stress, thereby promoting a healthy work-life balance and preventing potential harm. Central to our strategy is the utilization of the WESAD (Wearable Stress and Affect Detection) dataset, capturing critical biological markers through wrist- and chest-worn (RespiBAN) devices. A robust preprocessing pipeline ensures data accuracy by transforming non-stationary data into a stationary format. We harness data-driven insights for stress detection using advanced Deep Learning Models, rigorously validated against existing research. The proposed CNN-based model achieves an accuracy of 98.73 %, underscoring the critical importance of precise stress detection in mitigating psychological impediments in an individual's life. This innovative technology carries significant implications for trauma recovery and workplace stress management, and it seamlessly integrates with the Internet of Things (IoT) to usher in a revolution in stress management in the contemporary environment. This innovation has broad applications in the healthcare industry, particularly for patients dealing with PTSD and autism.",Yes,"논문은 WESAD 데이터셋을 활용한 스트레스 감지 시스템을 제안하고, 비정상 데이터를 정상 데이터로 변환하는 전처리 과정과 CNN 기반 딥러닝 모델을 개발하여 98.73%의 정확도를 달성하는 등 독창적인 연구 방법과 결과를 포함하고 있다. 따라서 직접 기여하는 연구 논문에 해당한다."
Failure Modes or Not Failure Modes? Integrating Machine Learning in Aerospace Safety Assessment Processes,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10749313,"Although not yet a reality, recent developments have sparked interest in adopting machine learning (ML) across various aviation applications. Potential applications include control, health management, collision avoidance, and single pilot operations. However, integrating ML in aviation presents significant safety challenges due to its complex behavior compared to traditional software. This paper examines the impact of ML's uncertainty on aviation safety assessment processes, focusing on defining ML failure modes for learning-enabled components. Through a literature review and semantic analysis based on current aviation safety standards like ARP 4754A and its successor ARP 4754B, we identify ML-specific factors that contribute to failures of ML-enabled systems. Using a case study on multimodal visual navigation, this paper validates proposed failure modes and their contributions. Additionally, it demonstrates the application of traditional assessment methods to ML-enabled systems.",Yes,"논문은 ML의 불확실성이 항공 안전 평가에 미치는 영향을 분석하고, ML 고유의 실패 모드를 정의하며, 사례 연구를 통해 이를 검증하는 등 독창적인 연구 내용을 포함하고 있다. 따라서 직접적인 연구 기여가 있는 연구 논문으로 판단된다."
Feedforward Neural Network Models for FPGA Routing Channel Width Estimation,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10855861,"Since interconnects play the increasingly important role in delay and area of the Fieldprogrammable gate array (FPGA) implementations, routing architecture design has become the focus of much work related to FPGA architecture development. This paper leverages feedforward neural networks to derive accurate models of the routing channel width in homogeneous FPGA architecture with two advanced intelligence learning techniques: Gradient-based learning algorithm (GLA) and Extreme learning machine (ELM). The resultant models can be used in the early stages of FPGA architecture development to facilitate fast design space exploration which is difficult to achieve in the traditional experiment-based method. The proposed models are evaluated by comparing the estimated channel widths to the real values generated from a CAD tool VTR over IWLS2005 benchmark circuits. Results show that the GLA model achieves the estimation accuracy 3.98% and the ELM model has the accuracy 3.91%, which show significant improvement over existing estimation approaches.",Yes,"본 논문은 FPGA 라우팅 채널 폭 추정을 위해 피드포워드 신경망 모델을 제안하고, 두 가지 학습 기법을 적용하여 기존 방법보다 정확도를 향상시킨 독창적인 연구 내용을 포함하고 있다. 또한, 제안된 모델을 실제 CAD 도구와 벤치마크 회로를 통해 평가한 실험 결과를 제시하고 있어 연구 논문에 해당한다."
"BCI System, Current Gaps and its Future in Home Automation",https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10346896,"Brain-computer interface (BCI) is an association between brain and device that helps signals from the human brain to help in controlling activity, such as automatic control of home devices, gaming, robot, or a prosthetic limb. BCI is mainly useful for individuals who cannot control the devices using body parts. The paper aims to review the EEG-based BCI systems with various brain control signals, problem in current system and further area where work can be done to improve BCI. This paper is presented as Components of Brain Computer Technology overview, and gaps with current systems and discusses the journals on the same. The research paper also discusses the implementation of BCI using Artificial Intelligence/ML models supported by python language. This is an effort to evaluate the effects of environment on the brain waves and future connected application areas in BCI.",No,초록에서 본 논문은 EEG 기반 BCI 시스템에 대한 리뷰와 현재 시스템의 문제점 및 향후 연구 방향을 제시하는 개요 논문으로 보입니다. 독창적인 실험 결과나 새로운 연구 기여보다는 기존 연구를 정리하고 논의하는 내용에 중점을 두고 있어 연구 논문으로 보기 어렵습니다.
Learning Style Identification Using Semisupervised Self-Taught Labeling,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10415253,"Education is a dynamic field that must be adaptable to sudden changes and disruptions caused by events like pandemics, war, and natural disasters related to climate change. When these events occur, traditional classrooms with traditional or blended delivery can shift to fully online learning, which requires an efficient learning environment that meets students’ needs. While learning management systems support teachers’ productivity and creativity, they typically provide the same content to all learners in a course, ignoring their unique learning styles. To address this issue, we propose a semisupervised machine learning approach that detects students’ learning styles using a data mining technique. We use the commonly used Felder-Silverman learning style model and demonstrate that our semisupervised method can produce reliable classification models with few labeled data. We evaluate our approach on two different courses and achieve an accuracy of 88.83% and 77.35%, respectively. Our work shows that educational data mining and semisupervised machine learning techniques can identify different learning styles and create a personalized learning environment.",Yes,"논문은 반지도 학습(semisupervised learning) 기법을 활용하여 학습자 스타일을 식별하는 독창적인 연구 방법을 제안하고, 실제 데이터에 적용하여 성능을 평가한 연구 내용을 포함하고 있다. 이는 직접적인 연구 기여를 담고 있는 연구 논문으로 판단된다."
Joint Front–Edge–Cloud IoVT Analytics: Resource-Effective Design and Scheduling,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9817449,"A tremendous amount of visual data are bing collected by the Internet of Video Things (IoVT) systems in which ubiquitous cameras deployed in cities enable new applications in the domains of smart transportation and public security. However, the limited resources in terms of communication, computing, and caching (3C) in the conventional cellular network make it challenging to adopt centralized artificial intelligence (AI) to conduct real-time video-based data analytics. In this work, based on the 5G network architecture with edge servers, a three-phase resource-effective solution is proposed to perform surveillance operations in a large-scale wireless IoVT. The proposed strategy integrates front-end cameras with simple on-chip neural networks performing real-time object-of-interest segmentation, edge servers, and cloud servers with AI functionality carrying out image-based target recognition and video-based target analytics tasks. More importantly, we design the optimal 3C strategy to achieve the best video analytics performance constrained by computing offload ratio, network resource allocation and video-related parameters. Extensive simulations with deep neural networks implemented both at the front-end cameras and in the cloud server have validated the effectiveness of the proposed solution.",Yes,"본 논문은 5G 네트워크 아키텍처를 기반으로 한 IoVT 시스템에서 실시간 영상 분석을 위한 자원 효율적 설계 및 스케줄링 전략을 제안하고, 최적의 3C 전략을 설계하여 성능을 검증하는 독창적인 연구 내용을 포함하고 있다. 또한, 제안된 방법의 효과를 심층 신경망 시뮬레이션을 통해 검증한 점에서 연구 논문으로 판단된다."
Existing Tower Infrastructure Classification and Analysis for 5G Implementation in Jakarta Area Using Machine Learning Models,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10335369,"The Ministry of Communication and Informatics plans to construct infrastructure for fifth-generation network deployment in Indonesia. However, their readiness to support 5G systems should be evaluated. There is non-standalone architecture for 5G network related to the use of existing towers. The NSA architecture enables the use of towers that meet the 5G specification. Machine learning can be used to classify these towers quickly. Based on working frequency on the existing tower data, this research conduct tower classification using machine learning models to get the tower's quantity that are ready for the tower's non-standalone architecture and visualize the data on the open street map to evaluate the network needed in the area. The considered area for the tower data is Jakarta Area. The data shows 839 towers need to be upgraded to the fifth-generation frequency. The data also shows 1152 towers that are ready for the fifth-generation network. This result can benefit the operator in estimating the investment of the tower to be ready for the new technology and impact the CAPEX view to construct the new tower.",Yes,"본 논문은 5G 네트워크 구축을 위한 기존 타워 인프라의 분류 및 분석을 위해 머신러닝 모델을 적용한 연구를 수행하고 있으며, 이를 통해 타워의 5G 준비 상태를 평가하는 독창적인 연구 결과를 제시하고 있다. 따라서 직접적인 연구 기여가 포함된 연구 논문으로 판단된다."
DivGroup: A Diversified Approach to Divide Collection of Patterns into Uniform Groups,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8546203,"Similarity based grouping of patterns has been explored profusely under the well celebrated clustering paradigm in pattern recognition and machine learning. In clustering, objects in the same cluster are similar to each other and objects belonging to different clusters are dissimilar in a corresponding sense. However, it is not rare to come across situations where instead of a similarity based grouping, forming groups of diverse objects is needed. Resource allocation across different parts of an organization, performing cross-validation splits of dataset with class imbalance, heterogeneous or mixed ability partitioning of students, etc. are the applications of grouping which require each group to contain diverse set of patterns. Moreover, these applications also demand different groups to be similar to each other in some sense. In this work, we propose a generic framework for partitioning a collection of patterns into a set of groups such that the above two criteria are fulfilled. To the best of our knowledge, this is the first work to propose such a framework irrespective of any particular application. Towards this end, it turns out that finding an optimal solution to the problem that we developed is NP Hard. So we Propose an approximate solution for the same. We conduct experiments on both synthetic and real world datasets to evaluate the performance of the proposed algorithm. We show the merit of the algorithm by comparing the results with some related state-of-the-art baseline methods.",Yes,"논문은 기존 연구와 차별화된 새로운 문제 정의와 이를 해결하기 위한 일반적인 프레임워크를 제안하며, NP-hard 문제에 대한 근사 해법을 개발하고 실험을 통해 성능을 평가하고 있다. 이는 독창적인 연구 내용과 직접적인 기여를 포함하는 연구 논문임을 나타낸다."
eXplainable Reinforcement Learning Using Introspection in a Competitive Scenario,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10814839,"Reinforcement learning (RL) is inspired by behavioral psychology and helps solve problems where there is no previous data; that is, the agent learns through trial and error by interacting with the environment. Explainable RL aims to solve problems related to trust and transparency that people without technical knowledge might have about these systems. This work proposes a novel explainable reinforcement learning approach based on introspection in Deep Q-network and Proximal Policy Optimization algorithms. The integration of the introspection method empowers RL agents to assess the probability of success in a game, solely based on the Q-values obtained. In this regard, the agent will be able to measure how high the chance of winning for each available action during the game using the value function approximation’s output. Finally, the introspection-based agents could win several rounds during training, being more competitive than their opponents in different game moments. The computed probabilities of success, showed that although the agent was able to complete a reasonable number of games and generated strategies to win, the agent could not maintain a constant rhythm and learning process.",Yes,"본 논문은 Deep Q-network와 Proximal Policy Optimization 알고리즘에 기반한 새로운 설명 가능한 강화학습 방법을 제안하고 있으며, 이를 통해 RL 에이전트가 게임 내 성공 확률을 평가하는 능력을 갖추도록 하는 독창적인 연구 내용을 포함하고 있다. 또한, 제안된 방법의 성능을 실험적으로 검증하여 경쟁력 있는 에이전트를 구현한 점에서 직접적인 연구 기여가 있다고 판단된다."
Exploiting 2D Coordinates as Bayesian Priors for Deep Learning Defect Classification of SEM Images,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9453405,"Deep Learning approaches have revolutionized in the past decade the field of Computer Vision and, as a consequence, they are having a major impact in Industry 4.0 applications like automatic defect classification. Nevertheless, additional data, beside the image/video itself, is typically never exploited in a defect classification module: this aspect, given the abundance of data in data-intensive manufacturing environments (like semiconductor manufacturing) represents a missed opportunity. In this work we present a use case related to Scanning Electron Microscope (SEM) images where we exploit a Bayesian approach to improve defect classification. We validate our approach on a real-world case study and by employing modern Deep Learning architectures for classification.",Yes,"논문은 SEM 이미지의 결함 분류를 위해 2D 좌표를 베이지안 사전으로 활용하는 새로운 접근법을 제안하고, 실제 사례 연구와 현대 딥러닝 아키텍처를 통해 검증한 내용을 포함하고 있다. 이는 독창적인 연구 기여를 포함한 연구 논문으로 판단된다."
Experimenting With an Efficient Driver Behavior Dynamical Model Applicable to Simulated Lane Changing Tasks,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10658638,"We test an approach to modelling the car driver behaviour during simulated lane changing tasks, aiming to obtain a sufficiently precise model in the simplest possible form, namely, with a small number of parameters. Various applications of such models are available in the literature. Based on a recent review of the research to date, the cybernetic single-loop transfer function models employing McRuer’s theory are applied. The purpose of the presented method is to evaluate the optimal structure of the transfer function via cross-validation as a technique known from machine learning. The experiments utilize a driving simulator with in-house developed software; this configuration facilitates acquiring the data at the desired sampling frequency and in a manner that ensures the repeatability of the test process scenarios. Using the crossvalidation results, we evaluate the second-order model with a derivative state and a reaction delay component as an optimal structure for approximating the measured data, which originated from a set of measurements on 92 active drivers. Even though more complex driving tasks could require high-order models, driver’s control action during our specific experiment is described through only four parameters. The parameters are jointly determined by the current driver’s mental state and the testing conditions defined in our scenario. Since the parameters are related to his/her dynamical behaviour, they allow easier mutual comparison of the drivers than complex models with many parameters. The results are verified via establishing a relationship to the multi-loop model presented in the recent literature. The larger dataset enables evaluating the confidence intervals of the drivers’ parameters which is inconvenient with 4 to 10 drivers commonly presented in the relevant sources.",Yes,"본 논문은 운전자 행동 모델링을 위한 새로운 방법론을 제안하고, 92명의 운전자 데이터를 활용해 모델 구조를 최적화하는 실험적 연구를 수행하였다. 이는 기존 연구를 바탕으로 직접적인 데이터 수집과 모델 평가를 포함한 독창적인 연구 내용이 포함된 연구 논문임을 보여준다."
Image Dehazing Assessment: A Real-World Dataset and a Haze Density-Aware Criteria,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10366874,"Full-reference image dehazing quality assessment (FR-IDQA) evaluates the visual quality of a dehazed image by measuring its differences with a clear reference. The existing FR-IDQA methods are not convincing due to the lack of well-aligned datasets of hazy and clear image pairs and the limited hand-crafted features make it difficult to simulate the complicated perception by the human visual system (HVS). In this work, we build a real-world image dataset, namely RW-Haze, which comprises natural hazy images and their well-aligned clear references. Each clear image is paired with several hazy images with diverse haze levels from slight to heavy. Meanwhile, the existing FR-IDQA works evaluate the dehazed image quality in a global manner, without considering local haze distributions in the original hazy image. Actually, the perceived haze in a natural hazy image is not uniformly distributed, and the haze density varies with scene depth. Based on this priori observation, we design a haze density-aware convolutional neural network (CNN), namely DehIQA, for FR-IDQA. It adopts transfer learning to alleviate the issue of lacking sufficient labeled data. Specifically, we divide image dehazing assessment into two tasks. The source task is to classify unpaired clear and hazy images, which enforces the deep network to learn haze-related features. The target task is image quality assessment, which is achieved by transferring the trained model for the source task to the target task. Considering the fact that the perceived distortion in a dehazed image is also not uniform, we present a haze density-aware mechanism into DehIQA, which assigns different weights for different local regions in a dehazed image in terms of the dark channel of the original hazy image. Extensive experimental results show that DehIQA outperforms the state-of-the-art (SOTA) works on the benchmark dataset and achieves better consistency with human perceptions.",Yes,"본 논문은 실제 세계의 이미지 데이터셋을 구축하고, 기존 방법의 한계를 극복하기 위해 새로운 CNN 기반 평가 모델을 설계 및 학습하는 등 독창적인 연구 내용을 포함하고 있다. 또한, 전이 학습과 지역별 안개 밀도 가중치 메커니즘을 도입하여 성능을 향상시킨 점에서 직접적인 연구 기여가 명확하다."
